1,2,3,4,5,6,7,8,9,10,11
0.015891605714718815,0.026493278277270993,0.03508106954358364,0.04041058423427059,0.04354546897976952,0.04902535898600664,0.05842246678317628,0.07345225598920094,0.10772613507450812,0.1579506562666039,0.17373826956087654
0.015891605714718815,0.026493278277270993,0.03508106954358364,0.04041058423427059,0.04354546897976952,0.04902535898600664,0.05842246678317628,0.07550361310149162,0.10772613507450812,0.15462435997220175,0.17373826956087654
0.015891605714718815,0.026493278277270993,0.03508106954358364,0.04207791847442076,0.04354546897976952,0.04801844812708007,0.05842246678317628,0.07550361310149162,0.10772613507450812,0.15462435997220175,0.17373826956087654
0.015891605714718815,0.02496213834778141,0.03508106954358364,0.04207791847442076,0.044330613083065726,0.04801844812708007,0.05842246678317628,0.07550361310149162,0.10772613507450812,0.15462435997220175,0.17373826956087654
0.015891605714718815,0.025494478805718188,0.03508106954358364,0.04207791847442076,0.04373246068647366,0.04801844812708007,0.05842246678317628,0.07550361310149162,0.10772613507450812,0.15462435997220175,0.17373826956087654
0.015717791040833456,0.025494478805718188,0.034559309728534396,0.04207791847442076,0.04373246068647366,0.04801844812708007,0.05842246678317628,0.07550361310149162,0.10772613507450812,0.15462435997220175,0.17373826956087654
0.015717791040833456,0.025494478805718188,0.034559309728534396,0.04373246068647366,0.047040789324802906,0.04801844812708007,0.053062633844628525,0.07550361310149162,0.10772613507450812,0.15462435997220175,0.17373826956087654
0.01454371564583539,0.025892062888069882,0.034559309728534396,0.04373246068647366,0.047040789324802906,0.04801844812708007,0.053062633844628525,0.07550361310149162,0.10772613507450812,0.15462435997220175,0.17373826956087654
0.01454371564583539,0.025892062888069882,0.034559309728534396,0.04373246068647366,0.047040789324802906,0.04801844812708007,0.053062633844628525,0.07550361310149162,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.03715613025605859,0.04373246068647366,0.047040789324802906,0.04801844812708007,0.053062633844628525,0.07550361310149162,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.03715613025605859,0.04373246068647366,0.04543716518710044,0.04801844812708007,0.053988793405773554,0.07550361310149162,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.03715613025605859,0.04039914748033491,0.04543716518710044,0.04801844812708007,0.053988793405773554,0.07690561799923035,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.036732507849880226,0.04094732437930568,0.04543716518710044,0.04801844812708007,0.053988793405773554,0.07690561799923035,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.04094732437930568,0.04543716518710044,0.04801844812708007,0.05275366528714243,0.053988793405773554,0.05910618441929533,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.04094732437930568,0.04543716518710044,0.04810539535278876,0.0526514285777719,0.053988793405773554,0.05910618441929533,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.03597830993121173,0.04094732437930568,0.04543716518710044,0.04810539535278876,0.053988793405773554,0.07435158310909704,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.03597830993121173,0.04094732437930568,0.04633738035636018,0.04715574660400623,0.053988793405773554,0.07435158310909704,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.03597830993121173,0.04094732437930568,0.04359869032469282,0.04715574660400623,0.05674283075130459,0.07435158310909704,0.10772613507450812,0.1571201931116968,0.17089641490201582
0.01454371564583539,0.02340560476560103,0.03597830993121173,0.04094732437930568,0.04359869032469282,0.04715574660400623,0.05674283075130459,0.07435158310909704,0.09114909134514355,0.1571201931116968,0.182704896314313
0.01454371564583539,0.022543537634335867,0.03688394450600636,0.04094732437930568,0.04359869032469282,0.04715574660400623,0.05674283075130459,0.07435158310909704,0.09114909134514355,0.1571201931116968,0.182704896314313
0.01454371564583539,0.022473512378411255,0.03688394450600636,0.04094732437930568,0.04359869032469282,0.04524281826037266,0.05674283075130459,0.07435158310909704,0.09114909134514355,0.1571201931116968,0.182704896314313
0.01693288477760616,0.02010366605430102,0.03688394450600636,0.04094732437930568,0.04359869032469282,0.04524281826037266,0.05674283075130459,0.07435158310909704,0.09114909134514355,0.1571201931116968,0.182704896314313
0.01693288477760616,0.02010366605430102,0.03688394450600636,0.03736531983602178,0.04359869032469282,0.04904820482941097,0.05674283075130459,0.07435158310909704,0.09114909134514355,0.1571201931116968,0.182704896314313
0.01693288477760616,0.02132088439707753,0.035897959181201276,0.03736531983602178,0.04359869032469282,0.04904820482941097,0.05674283075130459,0.07435158310909704,0.09114909134514355,0.1571201931116968,0.182704896314313
0.01693288477760616,0.02132088439707753,0.035897959181201276,0.037938488530239844,0.04359869032469282,0.04904820482941097,0.05674283075130459,0.07290664716291757,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.035897959181201276,0.037938488530239844,0.04359869032469282,0.04904820482941097,0.05674283075130459,0.07290664716291757,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.03575375259930975,0.03812752694897182,0.04359869032469282,0.04904820482941097,0.05674283075130459,0.07290664716291757,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.03485342243028489,0.039280934955917494,0.04359869032469282,0.04904820482941097,0.05674283075130459,0.07290664716291757,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.039280934955917494,0.04359869032469282,0.045790265351721655,0.04904820482941097,0.05674283075130459,0.061370162053090156,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.03457361956083143,0.039280934955917494,0.04359869032469282,0.04904820482941097,0.05674283075130459,0.08178591038411309,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.03457361956083143,0.039280934955917494,0.04359869032469282,0.04927620316354765,0.05674283075130459,0.08153447587224681,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.036552851124587775,0.03656758668522124,0.04359869032469282,0.04927620316354765,0.05674283075130459,0.08153447587224681,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.036048594841984104,0.03656758668522124,0.04392997956519137,0.04927620316354765,0.05674283075130459,0.08153447587224681,0.09114909134514355,0.1571201931116968,0.182704896314313
0.016253455126838418,0.022073187448152534,0.03656758668522124,0.03708044242846109,0.04324943495725976,0.04927620316354765,0.05674283075130459,0.08153447587224681,0.09114909134514355,0.1571201931116968,0.182704896314313
