,Unnamed: 0,partisan_gini,partisan_bias,mean_median,efficiency_gap
0,0,0.07364374794026013,-0.13636363636363635,-0.05230007534447001,-0.1086791553676982
1,1,0.0753524289484782,-0.13636363636363635,-0.052352816353233855,-0.1086791553676982
2,2,0.050813030359574136,-0.04545454545454547,-0.05276852089441708,-0.1086791553676982
3,3,0.03095467414432845,-0.04545454545454547,-0.04024081568121568,-0.09892773311852064
4,4,0.030983254252762524,-0.04545454545454547,-0.04025510573543262,-0.09892773311852064
5,5,0.031099446596456186,-0.04545454545454547,-0.031690749978419086,-0.09892773311852064
6,6,0.02432988034688939,0.04545454545454541,0.0027322378252435664,-0.0002333393191294749
7,7,0.01418947721098423,0.04545454545454541,0.003477460107891961,-0.0002333393191294749
8,8,0.015533941940369318,-0.04545454545454547,-0.007111729329294048,0.0917375734471862
9,9,0.011980720146447145,-0.04545454545454547,-0.006919423247729317,0.0917375734471862
10,10,0.011198016067202641,-0.04545454545454547,-0.006398955933132777,0.0917375734471862
11,11,0.015156740869970712,-0.04545454545454547,-0.006057122386184832,0.0917375734471862
12,12,0.018666561465146024,-0.04545454545454547,-0.011313097192948708,0.0917375734471862
13,13,0.017841134652025727,-0.04545454545454547,-0.011725810599508836,0.08965232841688678
14,14,0.016895874209830908,-0.04545454545454547,-0.012198440820606171,0.08965232841688678
15,15,0.025265807964489427,-0.04545454545454547,-0.012580613860983858,0.08965232841688678
16,16,0.025485596763780597,-0.04545454545454547,-0.012699561537248385,0.09217623535759084
17,17,0.02525961445782563,-0.04545454545454547,-0.012812552690225965,0.09217623535759084
18,18,0.02455003469224422,-0.04545454545454547,-0.01316734257301655,-0.015874144589262763
19,19,0.025964259167112067,-0.04545454545454547,-0.01881180847092645,-0.015874144589262763
20,20,0.02244762781102533,-0.04545454545454547,-0.01926360005068917,-0.015874144589262763
21,21,0.023828763943264587,-0.04545454545454547,-0.01946003672840324,-0.015874144589262763
22,22,0.020710770311884383,-0.04545454545454547,-0.017878002527443537,0.08026699141167219
23,23,0.021769243643498457,-0.04545454545454547,-0.0177705451506327,0.08026699141167219
24,24,0.02014480602930665,-0.04545454545454547,-0.016858724490486976,0.08026699141167219
25,25,0.023320957838744813,-0.04545454545454547,-0.016613353466460756,0.08026699141167219
26,26,0.020127945189677563,-0.04545454545454547,-0.0168502940706724,0.08026699141167219
27,27,0.021234145196887176,-0.04545454545454547,-0.01629719406706753,0.08555921789036174
28,28,0.020265971040266357,-0.04545454545454547,-0.006244827376350237,0.07722650937453056
29,29,0.022623269314742,-0.04545454545454547,-0.007423476513587991,0.07722650937453056
30,30,0.02202101859202936,-0.04545454545454547,-0.007622387570589528,0.07722650937453056
31,31,0.01899013264623434,-0.04545454545454547,-0.006189156328172185,0.07722650937453056
32,32,0.01983972321083778,-0.04545454545454547,-0.005764361045870414,0.07880104947994282
33,33,0.019571480607691486,-0.04545454545454547,-0.005000921027527916,0.07880104947994282
34,34,0.02351092962649817,-0.04545454545454547,-0.004627258080821317,0.08294352281268738
35,35,0.023556115697786536,-0.04545454545454547,-0.005478320829973793,0.08294352281268738
36,36,0.023036985609875046,-0.04545454545454547,-0.005501622491375313,0.08294352281268738
37,37,0.013973476939331092,-0.04545454545454547,-0.005804713764722358,0.08294352281268738
38,38,0.016212811858278196,-0.04545454545454547,-0.006924381224195919,0.07701998606634734
39,39,0.019158260280420038,-0.04545454545454547,-0.006657124184963226,0.07701998606634734
40,40,0.013847316192945993,-0.04545454545454547,-0.0032683570451720323,0.09728702017017628
41,41,0.015752802256297018,-0.04545454545454547,-0.002563420298236529,0.09728702017017628
42,42,0.015080693552519982,-0.04545454545454547,-0.0020879699261320273,0.09728702017017628
43,43,0.015836336640198324,-0.04545454545454547,-0.0018323945721404609,0.09728702017017628
44,44,0.0163240108263888,-0.04545454545454547,-0.01478641255454649,0.0094785926850725
45,45,0.01913017522139708,-0.04545454545454547,-0.014762154438981543,0.0094785926850725
46,46,0.02282759433678456,-0.04545454545454547,-0.014235435262242803,0.0094785926850725
47,47,0.023821882861941018,-0.04545454545454547,-0.013738290999664504,0.013602388199247495
48,48,0.025220903290190846,-0.04545454545454547,-0.013058105241007034,0.013602388199247495
49,49,0.027350933743054275,-0.04545454545454547,-0.013320486721653093,0.013602388199247495
50,50,0.027899871534080155,-0.04545454545454547,-0.013046017826140122,0.016300265678627853
51,51,0.0264354829832229,-0.04545454545454547,-0.01545914432641815,0.0004286559361709565
52,52,0.026654578164102632,-0.04545454545454547,-0.015349596735978244,-0.004082304074352661
53,53,0.02001792374681749,-0.04545454545454547,-0.017400168366007773,-0.004082304074352661
54,54,0.020196519735858308,-0.04545454545454547,-0.0181221475460287,-0.008190356855733329
55,55,0.026346024334929344,-0.04545454545454547,-0.013950917531253326,0.0928827905514786
56,56,0.02265305907793208,-0.04545454545454547,-0.01579740015975195,0.08744327613206926
57,57,0.018894674971673908,-0.04545454545454547,-0.01580361365733196,0.08744327613206926
58,58,0.018668183122327837,-0.04545454545454547,-0.015883767204220578,0.08744327613206926
59,59,0.023175375949999542,-0.04545454545454547,-0.015387559870621346,0.08744327613206926
60,60,0.023334678007156003,-0.04545454545454547,-0.015188417781714203,0.08744327613206926
61,61,0.02433927246520108,-0.04545454545454547,-0.015746168571856844,0.08744327613206926
62,62,0.0249516763847594,-0.04545454545454547,-0.015601189043459418,0.08744327613206926
63,63,0.027117439901981445,-0.04545454545454547,-0.011086256326353405,0.08744327613206926
64,64,0.026620044008555572,-0.04545454545454547,-0.011053952524571751,0.08744327613206926
65,65,0.027173698374353367,-0.04545454545454547,-0.01097498540676767,0.08744327613206926
66,66,0.027310842078820053,-0.04545454545454547,-0.011506621512983872,0.08744327613206926
67,67,0.02215051220790459,-0.04545454545454547,-0.012445778852892551,0.08744327613206926
